transaction_id,date,branch_id,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating_transaksi
TRX7031430,2021-02-06,34829,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,4.5,Jonathan Richards,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.1
TRX5328531,2020-03-29,60481,Kimia Farma - Apotek,Pekanbaru,Riau,4.1,Anthony Parks,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.6
TRX5792232,2022-11-20,80557,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4,Holly Stewart,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.8
TRX8433974,2023-10-26,86446,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.1,Carlos Ellison,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.5
TRX9444904,2021-01-20,17275,Kimia Farma - Apotek,Banda Aceh,Aceh,3.9,Anita Miller,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.4
TRX1148601,2023-09-21,52680,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.3,Steven Meyer,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.8
TRX1726492,2023-12-28,93665,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,5,Vanessa Gilbert,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,5
TRX8019307,2020-03-15,53053,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,3.9,Stephanie Garcia,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,3.7
TRX6135428,2022-07-08,96742,Kimia Farma - Apotek,Garut,Jawa Barat,4.4,Rachel Franklin MD,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.1,0.1,2097.9,209.79000000000002,4.6
TRX2053513,2023-12-17,46902,Kimia Farma - Apotek,Cirebon,Jawa Barat,4,Paul Glass,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.9
TRX5903303,2020-02-07,16040,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.2,Alyssa Stewart,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.6
TRX9312935,2021-09-09,27076,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.3,Mary Coleman,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.1
TRX9938935,2023-12-25,99669,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.2,Lisa Johnson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.7
TRX8234710,2023-03-07,96065,Kimia Farma - Apotek,Karawang,Jawa Barat,5,Brady Gordon,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.3
TRX8853460,2020-06-25,75181,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.4,Sarah Velasquez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.7
TRX2680716,2020-12-28,42965,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4,Madison Todd,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.1
TRX8641288,2020-02-22,11640,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.2,Gabrielle Sanders,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.4
TRX3931033,2022-11-13,69841,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.9,Benjamin Gould,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.6
TRX6254412,2023-04-08,35955,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.2,Shawna Lane,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.5
TRX2778395,2020-08-28,33006,Kimia Farma - Apotek,Karawang,Jawa Barat,4.7,Elizabeth Peterson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.4
TRX2192344,2022-03-02,81008,Kimia Farma - Apotek,Cilacap,Jawa Tengah,4.8,Melissa Cooper,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.9
TRX5164571,2023-10-21,39160,Kimia Farma - Apotek,Garut,Jawa Barat,4.5,Loretta Gibson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.4
TRX8061558,2021-08-17,84189,Kimia Farma - Apotek,Ciamis,Jawa Barat,5,John Sharp,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.4
TRX2693595,2022-06-26,30842,Kimia Farma - Apotek,Dumai,Riau,4,Charles Hamilton,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.1
TRX9240049,2022-12-09,55386,Kimia Farma - Apotek,Cilacap,Jawa Tengah,4.3,Robert Harper,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.5
TRX4809813,2023-10-03,99442,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.9,Nicholas Hartman,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.8
TRX5184546,2023-05-26,24294,Kimia Farma - Apotek,Payakumbuh,Sumatera Barat,4.9,Jamie Black DVM,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.1
TRX3800398,2022-12-23,55995,Kimia Farma - Apotek,Bandung,Jawa Barat,4.3,Jamie Alvarado,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.2
TRX4011707,2023-09-14,75553,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.3,Victor Fox,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.8
TRX9578891,2020-08-03,15917,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.8,William Clark,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.7
TRX9987523,2023-10-31,95261,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.1,Todd Barnes,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.1
TRX3993667,2020-04-12,82240,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.2,Elizabeth Stein,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.7
TRX4791798,2020-07-02,99950,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.6,Charles Howard,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.3
TRX8459471,2021-07-09,31604,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.4,Heidi Willis,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.9
TRX8797560,2022-01-07,18983,Kimia Farma - Apotek,Solok,Sumatera Barat,4.8,Brittany Shannon,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.1
TRX3223671,2020-11-15,30119,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.3,Felicia Melendez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.4
TRX8344032,2023-03-20,17275,Kimia Farma - Apotek,Banda Aceh,Aceh,3.9,Alisha Malone,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.1
TRX5127942,2022-09-15,15917,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.8,Christopher Wilson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.4
TRX5042014,2021-07-18,61804,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.4,Cynthia Parker,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.7
TRX8491592,2021-05-07,55995,Kimia Farma - Apotek,Bandung,Jawa Barat,4.3,Kevin Stevens,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.6
TRX7978892,2020-04-28,71378,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.5,Laurie Curry,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.3
TRX3107989,2022-02-14,32463,Kimia Farma - Apotek,Solok,Sumatera Barat,3.9,Elizabeth Morales,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4
TRX4366976,2022-01-01,68908,Kimia Farma - Apotek,Jayapura,Papua,4.5,Kayla Martin,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.2
TRX1715357,2022-11-04,65902,Kimia Farma - Apotek,Balikpapan,Kalimantan Timur,4.2,Charles Taylor,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.1
TRX9615843,2022-08-05,65138,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,4.5,Christina Crawford,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.4
TRX1840138,2022-04-29,90277,Kimia Farma - Apotek,Sorong,Papua Barat,4.3,David Clark,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.5
TRX1898298,2020-03-31,65584,Kimia Farma - Apotek,Semarang,Jawa Tengah,5,Kimberly Acosta,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.4
TRX7236642,2021-12-22,74753,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.6,James Ward,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.3
TRX6955154,2021-02-09,92582,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.4,Jessica Anderson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.4
TRX9645619,2020-06-16,21247,Kimia Farma - Apotek,Karawang,Jawa Barat,4.7,Dr. Elizabeth Mcmillan,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,5
TRX9618451,2023-07-05,73008,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,5,Stephanie Reid,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.1
TRX1581912,2021-02-27,68942,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.8,Shelby Green,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.2
TRX2701301,2022-04-29,65969,Kimia Farma - Apotek,Garut,Jawa Barat,4.4,Katherine Carter,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.9
TRX1118084,2021-05-24,34490,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.3,Erin Russell,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.1
TRX7839807,2023-08-30,98345,Kimia Farma - Apotek,Makassar,Sulawesi Selatan,4.7,Cathy Hull,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.5
TRX7015671,2020-11-13,12802,Kimia Farma - Apotek,Garut,Jawa Barat,4.1,Joel Thompson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.6
TRX8562538,2020-10-09,83357,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.2,Jessica Young,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.7
TRX9929104,2022-01-01,40552,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.6,Elizabeth Guerrero,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.3
TRX6115723,2022-10-07,53053,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,3.9,Dr. Christopher Cochran DDS,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.3
TRX2552441,2020-09-26,79972,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.7,Tina Hodges,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.1
TRX9255320,2021-08-12,12174,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.7,Jaclyn Espinoza,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3
TRX5795458,2020-12-11,66939,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4,Tammy Cooper,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.6
TRX8576822,2020-08-27,29718,Kimia Farma - Apotek,Semarang,Jawa Tengah,4,Reginald Cox DDS,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.3
TRX1863548,2020-04-07,26025,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,4.8,Anne Mitchell,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.1
TRX9323826,2021-11-18,13935,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,4.5,Christina Phillips,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.6
TRX4865041,2023-03-02,59559,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.5,Brian Moore,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.6
TRX4686542,2020-07-27,90206,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,4.7,Marissa Perez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.2
TRX3383481,2023-03-23,70165,Kimia Farma - Apotek,Bandung,Jawa Barat,4.2,Gabriel Marshall,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4
TRX5735867,2020-12-03,30842,Kimia Farma - Apotek,Dumai,Riau,4,Stephanie Griffith,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.2
TRX5142919,2023-12-04,73855,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4,Kristen Wilson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.3
TRX4380062,2021-05-20,40540,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.7,Julian Black,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.7
TRX8531190,2021-02-28,61835,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.9,Scott Campbell,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.6
TRX6453822,2020-12-03,84213,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.2,Jesus Mcdonald,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.8
TRX2576825,2020-07-01,47901,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.1,Kaitlin Fowler,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.1
TRX8026857,2023-10-26,31604,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.4,Joseph Sellers,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.1
TRX8768064,2021-06-08,16339,Kimia Farma - Apotek,Subang,Jawa Barat,4.7,Karen Mcdonald,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.3
TRX1080256,2020-08-12,95134,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.2,Charles Ramirez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.8
TRX7823989,2021-11-01,44502,Kimia Farma - Apotek,Manado,Sulawesi Utara,4.1,Christopher Parrish,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.1
TRX2265089,2021-12-17,96558,Kimia Farma - Apotek,Denpasar,Bali,4.7,Jason Barker,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.6
TRX6690692,2021-06-11,14469,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,5,Tracy Pratt,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4
TRX3523599,2020-09-12,18306,Kimia Farma - Apotek,Manado,Sulawesi Utara,5,Jeremiah Flores,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.6
TRX3095195,2022-11-13,59496,Kimia Farma - Apotek,Surabaya,Jawa Timur,3.9,George Moore,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.8
TRX1898152,2022-01-20,25947,Kimia Farma - Apotek,Denpasar,Bali,4.2,Brett Garcia,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4
TRX7853827,2023-01-22,82336,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.2,Carla Holland,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4
TRX6156302,2021-03-02,82832,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.7,Tracy Morales,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.4
TRX6134708,2023-02-05,80525,Kimia Farma - Apotek,Subang,Jawa Barat,4.1,Dennis Ramos,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.1
TRX7425652,2022-03-06,68853,Kimia Farma - Apotek,Subang,Jawa Barat,4.5,Michael Henson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.9
TRX7766740,2022-02-14,62312,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.5,Susan Combs,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.4
TRX7165910,2022-10-13,71367,Kimia Farma - Apotek,Dumai,Riau,4.2,Derek Hill,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.2
TRX6048648,2023-03-20,56918,Kimia Farma - Apotek,Purwakarta,Jawa Barat,3.9,Chad Brown,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.7
TRX9038491,2021-10-20,98676,Kimia Farma - Apotek,Malang,Jawa Timur,4.4,Morgan King,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.1
TRX9977037,2020-06-09,39788,Kimia Farma - Apotek,Jambi,Jambi,4,Samuel Davis,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.7
TRX7641845,2020-03-18,27840,Kimia Farma - Apotek,Denpasar,Bali,4.3,Katherine Reyes,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,5
TRX5758182,2020-03-15,69060,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.4,Lori Brown,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.8
TRX9628797,2021-05-29,35964,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.3,Michael Morgan,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.9
TRX1144323,2022-11-30,83589,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.6,Haley Roberts,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,4.5
TRX2140522,2020-12-25,60036,Kimia Farma - Apotek,Batam,Kepulauan Riau,4.9,Sean Perkins,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.3
TRX3781596,2023-01-19,15370,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.1,James Hunter,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.09,0.1,2098.11,209.81100000000004,3.5
TRX4026156,2023-08-16,75569,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.1,Erik Reyes,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,3.6
TRX9318623,2021-11-27,65187,Kimia Farma - Apotek,Tangerang,Banten,4.5,Mary Smith,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,4.6
TRX9470451,2022-03-29,75976,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4,Vanessa Salinas,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,4.4
TRX5695585,2023-08-28,52020,Kimia Farma - Apotek,Banda Aceh,Aceh,4.4,Tracey Estes,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,3.3
TRX5322195,2021-02-25,26081,Kimia Farma - Apotek,Langsa,Aceh,4.2,Dennis Hansen,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,3.4
TRX6932104,2020-06-26,25390,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.9,Samantha Miller,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,3.8
TRX4697228,2020-11-28,99424,Kimia Farma - Apotek,Kuningan,Jawa Barat,5,Sheila Wilson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,4.7
TRX8289704,2020-09-24,47547,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.5,Faith Watson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,4.2
TRX8820182,2022-10-04,35746,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.5,Anthony Moses,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,4.2
TRX7129877,2022-01-21,23647,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.6,Kimberly Mcdaniel,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,4.8
TRX7454954,2022-03-13,18786,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,4.7,William Holmes,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,3.1
TRX6712443,2022-08-23,56229,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.8,Michael Frost,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,3.4
TRX2982720,2023-05-26,87583,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.6,Christopher Brady,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,3.9
TRX1312125,2023-11-26,36671,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.9,Alexander Marshall,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,4
TRX8193868,2020-07-27,79725,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.8,Douglas Mitchell,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,4
TRX8181253,2021-01-04,34829,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,4.5,Javier Henson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,3.3
TRX8118028,2020-10-16,94753,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.2,Michael Farmer,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,3.4
TRX6580316,2021-06-23,92115,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.5,Roberto Armstrong,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,3.7
TRX6049118,2023-02-10,73569,Kimia Farma - Apotek,Madiun,Jawa Timur,4.4,Jeffrey Nicholson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,3.4
TRX3177640,2022-10-16,60964,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.3,Tiffany Hunt,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,3.8
TRX6865866,2020-06-19,61764,Kimia Farma - Apotek,Kupang,Nusa Tenggara Timur,4.7,Kathryn Howell,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,4.2
TRX5451855,2021-10-08,89154,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.5,Andrew Cunningham,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.08,0.1,2098.32,209.83200000000002,4.4
